id,city,price,tire_type,tire_width,height_ratio,wheel_diameter,new_car_price,turbo,finish_level,number_of_doors,number_of_seats,avrage_fuel_consumption,avrage_fuel_consumption_city,avrage_fuel_consumption_highway,fuel_type,gearbox,horsepower,max_speed,max_torque,number_of_cylinders,number_of_gears,rounds_per_minute_for_max_power,rounds_per_minute_for_max_torque,zero_to_100_km_in_seconds,automatic_high_beam,dead_vehicle_monitoring_system,independent_emergency_break,abs,turn_tracking_headlights,cancel_airbag,isofix,lane_departure_warning_system,number_of_airbags,seat_belt_warning_system,airpressure_sensors,road_sign_recognition,trunk_volume_in_liters,trunk_volume_in_seat_folding,front_seat_headroom_in_cm,rear_seat_headroom_in_cm,height_in_cm,front_seat_waist_in_cm,rear_seat_waist_in_cm,front_legroom_in_cm,rear_legroom_in_cm,length_in_cm,front_seat_shoulder_in_cm,rear_seat_shoulder_in_cm,width_in_cm,full_tank_volume_in_liters,minimal_weight_in_kg,maximal_weight_in_kg,wheelbase_in_cm,subwoofer,bluetooth,rear_control_air_conditioning,air_conditioning,number_of_air_conditioning_locations,cruise_control,driver_heated_seat,fog_lights,head_light,heated_front_passenger_seat,electric_windows,rain_sensors,heated_rear_passenger_seat,roof_window,dark_windows,hoops,carName,year,engine,current_km,hand,color,original_ownership,next_test,annual_licensing_fee
69,13,110000,R,225,55,18,117000,1,ACTIVE,5,7,17.2,20,13.3,בנזין,1,165,206,2352,4,6,6000,1400,9.2,0,0,1,1,0,1,1,1,6,1,1,1,780,1940,91.6,88.9,165.1,145.3,150.5,81.6,90.8045212765958,464.1,148.7,143.2,184.4,56,1365,2160,284,0,1,0,1,1,0,0,1,הלוגן,0,4,1,0,0,1,1,53,2018,1598,109000,1,1,2,6,2019
70,4,56000,R,195,65,15,67095,0,INSPIRE,4,5,14.3,17.9,10.6,בנזין,1,132,195,1548.4,4,6,6300,4850,11.6,0,0,1,1,0,0,1,1,6,1,1,0,485,1350.40191804708,101.7,94.3,144.5,134.8,133.9,110.8,84.2,455,142,139.3,177.5,49,1220,1800,270,0,1,0,0,1.830078125,0,0,1,הלוגן,0,4,0,0,1,1,2,14,2015,1591,160000,2,17,1,5.24113968033357,1824.71785962474
71,9,70000,R,209.499681325685,57.2689611217336,16.3843212237094,89145,1,VISIA,5,5,17.2,18.5,15.2,בנזין,1,115,173,2118.53125,4,6.06779661016949,5479.9424184261,2977.83694937541,12.9,1,0,1,1,0,1,1,1,6,1,1,1,401,1350.40191804708,98.7101224489796,95.1877685950413,159,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,437.7,141.245632973503,138.14139626352,180.6,55,1360,1880,264.6,0,1,0,1,2,0,0,1,הלוגן,0,4,1,0,0,1,1,54,2016,1197,70000,3,6,1,3,1835
72,9,29900,R,225,45,17,35000,1,ELEGANCE,5,5,13.2,16.4,10,בנזין,1,160,220,2450,4,7,4500,1500,8.5,0,0,1,1,1,1,1,0,6.25310899780541,0,1,0,565,1670,98.8,95.6,146.2,146.8,145.1,105.240853658537,90.8045212765958,483.8,141.245632973503,138.14139626352,181.7,60,1471,2091,276.1,0,0,0,1,2,0,1,1,דו-קסנון,1,4,1,0,0,1,1,55,2010,1798,154600,2,18,1,7,1427
73,14,67000,R,195,65,15,79695,0,SUN,4,5,17.9,21.7,13.7,בנזין,1,132,190,1568,4,6.06779661016949,6400,4400,11.1,0,0,1,1,0,1,1,0,7,1,1,0,452,1350.40191804708,98.7101224489796,95.1877685950413,146.5,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,462,141.245632973503,138.14139626352,177.5,55,1205,1770,270,0,1,0,0,1.830078125,0,0,0,הלוגן,0,4,0,0,0,1,2,0,2015,1598,118080,1,1,2,10,1424
75,12,117000,R,209.499681325685,57.2689611217336,16.3843212237094,149900,0,CLUB,5,5,17.7453684922245,20.3863265306122,14.6269151138716,בנזין,1,122,170,1391.6,4,6.06779661016949,5200,3600,11,1,0,1,1,0,1,1,1,7,1,1,1,297,1350.40191804708,98.7101224489796,95.1877685950413,155.5,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,436,141.245632973503,138.14139626352,179.5,43,1378.96836668819,1903.18990889979,264,0,0,0,1,2,1,0,1,הלוגן,0,4,1,0,0,0,1,51,2019,1798,89000,1,4,2,1,1811
76,4,91000,R,209.499681325685,57.2689611217336,16.3843212237094,104895,1,VISIA,5,5,17.2,18.5,15.2,בנזין,1,115,173,1617,4,6.06779661016949,5200,1750,12.9,1,0,1,1,0,1,1,1,6,1,1,1,401,1350.40191804708,98.7101224489796,95.1877685950413,159,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,437.7,141.245632973503,138.14139626352,180.6,55,1360,1880,264.6,0,1,0,1,2,0,0,1,הלוגן,0,4,1,0,0,1,1,54,2017,1197,69000,2,19,1,6,1835
77,15,119900,R,205,60,16,155000,0,COMFORT,4,5,13.9,18.9,14.1,בנזין,1,165,208,2087.4,4,6,6000,4000,8.5,1,0,1,1,0,1,1,1,7,1,1,0,444,1350.40191804708,96.5,94.7,144,139.755389908257,136.878071182549,107.5,89.1,466,141.4,135.9,179.5,51,1454,1870,272.5,0,0,0,1,2,1,0,0,לד,0,4,1,0,0,0,1,56,2021,1998,17000,1,1,3,1,1811
78,4,117000,R,215,60,17,125895,1,CITY,5,5,16.9,19.6,13.7,בנזין,1,116,185,1813,4,6.06779661016949,5200,1500,11.1,1,0,1,1,0,1,1,1,6,1,1,1,297,1350.40191804708,98.7101224489796,95.1877685950413,156.5,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,436,141.245632973503,138.14139626352,179.5,50,1390,1903.18990889979,264,0,1,0,1,2,1,0,1,הלוגן,0,4,1,0,0,1,1,57,2017,1197,50000,1,1,1,6,1604
79,10,20000,R,185,65,15,37000,0,LX,5,5,19.6,22.7,15.9,בנזין,0,85,168,1185.8,4,5,6000,4000,12.6,0,0,1,1,0,1,1,0,6.25310899780541,0,0,0,288,923,101.5,96,145.5,132.3,130.1,111.2,79,404.5,135,132.4,172,43,1211,1560,257,0,0,0,0,1.830078125,0,0,0,הלוגן,0,4,0,0,0,1,2,20,2012,1248,235000,2,14,1,5.24113968033357,1824.71785962474
80,4,79000,R,205,55,16,99645,0,EXECUTIVE,4,5,15.2,19.6,10.9,בנזין,1,142,201,1705.2,4,5,6500,4300,10.7,0,0,1,1,0,1,1,1,6,1,1,1,440,1350.40191804708,98.7101224489796,95.1877685950413,143.5,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,454.5,141.245632973503,138.14139626352,175.5,50,1235,1903.18990889979,267.5,0,1,0,1,1,0,0,1,דו-קסנון,0,4,1,0,1,1,1,58,2017,1798,67000,2,0,1,1,1604
81,2,100000,R,225,60,17,125895,0,PREMIUM,5,5,12.7,20.3863265306122,14.6269151138716,בנזין,1,155,189.119543317663,1881.6,4,6,6200,4000,10.783321799308,0,0,1,1,0,1,1,1,6,1,1,0,488,1478,100.5,99.5,165,141.3,138.4,105.3,97,447.5,145,141,185,62,1470,2060,267,0,1,0,1,2,0,0,1,הלוגן,0,4,0,0,0,1,1,34,2016,1999,54000,1,20,1,7,1835
82,4,142000,R,225,60,17,157395,1,TURBO TOP,5,5,14.9,16.7,12.7,בנזין,1,177,201,2597,4,7,5500,1500,8.9,1,0,1,1,0,1,1,1,6,1,1,0,466,1455,99.7,99.3,164.5,139.755389908257,136.878071182549,112.9,97,448.5,141.245632973503,138.14139626352,185.5,62,1577,2140,267,0,1,0,1,2,0,0,1,הלוגן,0,4,1,0,1,0,1,59,2020,1591,22000,2,6,1,1,2130
83,8,32000,R,205,60,16,35500,0,EXECUTIVE,4,5,12.5,17.2,8.6,בנזין,1,147,204,1803.2,4,5,6500,4000,10.783321799308,0,0,1,1,0,1,1,0,6.25310899780541,0,0,0,519,1350.40191804708,100.1,95.5,144,139.755389908257,136.878071182549,107.9,94.7,475.5,143,141,179.5,64,1458,1955,272.5,0,0,0,1,2,0,1,0,הלוגן,1,4,0,0,0,1,2,60,2010,1999,120000,3,1,2,5,1427
84,2,89900,R,195,55,16,94395,1,SUPREME PLUS,5,5,20,21.7,17.9,בנזין,1,100,182,1685.6,3,7,4500,1500,11.4,1,0,1,1,0,1,1,1,6,1,1,0,301,1017,103.8,97.8,147.4,130.1,125.2,109.8,79.4,403.5,136.5,135,173.4,50,1130,1650,257,0,1,0,1,1,0,0,1,הלוגן,0,4,1,0,0,0,1,61,2019,998,32000,1,1,1,4,1529
85,2,43900,R,215,65,16,63900,0,VISIA,5,5,13.2,16.1,9.9,בנזין,1,140,183,1920.8,4,6.06779661016949,6000,4800,10.7,0,0,1,1,0,1,1,0,6.25310899780541,0,0,0,410,1513,98.7101224489796,95.1877685950413,161.5,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,433,141.245632973503,138.14139626352,178.3,65,1378,1960,263,0,1,0,0,1.830078125,0,0,0,הלוגן,0,4,0,0,0,1,2,54,2012,1997,178000,2,9,1,1,1693
87,0,345000,R,245,75,17,435000,1,SPORT,3,4,11.8,14.1,9.4,בנזין,1,272,189.119543317663,3939.6,4,8,5250,3000,10.783321799308,0,0,1,1,0,1,1,1,4,1,1,1,192,587,108.2,105.9,154.228706624606,136.9,114.3,104.6,90.7,433.4,141.5,146.6,189.4,66,1883,2313,245.9,0,0,0,1,2,0,0,1,הלוגן,0,2,0,0,0,0,1,62,2021,1995,24000,2,6,1,1,4731
88,16,26000,R,215,45,16,59900,0,IE REFERENCE,3,5,16.9,21.3,12.5,בנזין,0,85,177,1274,4,5,5000,3800,11.8,0,0,1,1,0,1,1,0,6.25310899780541,0,1,0,284,1350.40191804708,98,92.8,142.8,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,403.4,141.245632973503,138.14139626352,169.3,45,1075,1526,246.9,0,0,0,0,1.830078125,0,0,1,הלוגן,0,2,1,0,0,1,1,63,2012,1390,122000,2,21,1,1,985
89,17,16999,R,205,55,16,27500,0,TREND,5,5,15.6,20.8,10.8,בנזין,1,125,193,1558.2,4,6,6300,4000,11.9,0,0,1,1,0,0,1,0,6.25310899780541,0,0,0,476,1502,99.3,100,154.228706624606,139.755389908257,136.878071182549,109.4,84.8,455.6,141.1,133.6,182.3,55,1312,1825,264.8,0,1,0,1,2,0,0,1,הלוגן,0,4,1,0,0,1,2,64,2013,1596,205000,2,14,2,1,1424
90,17,12999,R,155,70,14,18000,0,LS,5,5,19.6,23.8,15.2,בנזין,0,82,164,1087.8,4,5,6400,4800,12.1,0,0,0,1,0,1,1,0,6.25310899780541,0,0,0,170,1350.40191804708,100.9,95.2,155.1,139.755389908257,136.878071182549,106.7,89.3,364,128.8,126.3,159.7,35,905,1360,237.5,0,0,0,0,1.830078125,0,0,0,הלוגן,0,4,0,0,0,1,2,65,2011,1206,153000,2,22,2,2,880
92,2,94395,R,215,70,16,139545,0,URBAN,5,5,13.7,16.9,10.3,בנזין,1,132,182,1577.8,4,6,6300,4850,11.5,1,0,1,1,0,1,1,1,6,1,1,0,466,1455,99.7,99.3,164.5,138,130,112.9,97,448,145,140,185.5,62,1480,2050,267,0,1,0,0,1.830078125,0,0,1,הלוגן,0,4,0,0,0,1,1,5,2017,1591,102801,1,6,1,5.24113968033357,1824.71785962474
93,4,76000,R,235,55,18,73395,0,EX,5,5,12.5,15.6,9.2,בנזין,1,166,183,2009,4,6,6200,4000,10.4,0,0,1,1,0,1,1,0,6,1,1,0,413.263624841572,1353,99.2,97.7,164.5,136.4,124.6,105.1,96.3,444,144,140,185.5,58,1583,1980,264,0,1,0,1,2,0,0,1,הלוגן,0,4,1,0,1,1,1,66,2014,1998,120000,3,1,1,1,1693
96,9,31395,R,165,70,14,45000,0,VISIA,5,5,20,23.3,16.4,בנזין,0,80,170,1078,3,5,6000,4000,13.7,0,0,1,1,0,1,1,1,6,1,1,0,265,1132,98.7101224489796,95.1877685950413,151,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,382.5,141.245632973503,138.14139626352,166.5,41,1001,1425,245,0,1,0,0,1.830078125,0,0,0,הלוגן,0,2,0,0,0,1,2,67,2016,1198,82560,1,23,1,3,1102
98,4,72000,R,185,55,16,66000,0,GLX,5,5,21.3,23.8,17.9,בנזין,1,90,175,1176,4,6.06779661016949,6000,4400,12.3,0,0,1,1,0,1,1,1,6,1,1,1,320,756,98.7101224489796,95.1877685950413,147,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,399.5,141.245632973503,138.14139626352,174.5,37,905,1405,252,0,1,0,1,1,0,0,1,קסנון,0,4,0,0,0,1,1,68,2018,1242,23000,2,1,1,3,1102
99,8,41000,R,175,65,14,61900,0,LX,5,5,22.7,27,17.9,בנזין,0,67,161,940.8,3,5,5500,3500,14.3,0,0,1,1,0,1,1,1,7,1,1,1,255,1010,100.5,96,148.5,124.5,123,108.5,82,359.5,130,128,159.5,35,953,1400,240,0,1,0,0,1.830078125,0,0,0,הלוגן,0,4,0,0,0,1,2,3,2017,998,78000,1,1,1,7,1102
100,12,31500,R,185,65,15,39000,1,ACTIVE,5,5,17.7453684922245,26.3,14.6269151138716,דיזל,0,75,155,1862,4,6.06779661016949,4000,1500,15.2,0,0,1,1,0,1,1,0,4,1,1,0,330,2500,98.7101224489796,95.1877685950413,173.5,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,395.9,141.245632973503,138.14139626352,171.6,45,1275,1710,251.3,0,0,0,0,1.830078125,0,0,0,הלוגן,0,2,0,0,0,1,2,69,2016,1248,109000,1,11,1,2,1353
101,12,51500,R,185,55,16,62895,0,GLX,5,5,21.3,23.8,17.9,בנזין,1,90,175,1176,4,6.06779661016949,6000,4400,12.3,0,0,1,1,0,1,1,1,6,1,1,1,320,756,98.7101224489796,95.1877685950413,147,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,399.5,141.245632973503,138.14139626352,174.5,37,905,1405,252,0,1,0,1,1,0,0,1,קסנון,0,4,0,0,0,1,1,68,2017,1242,132000,1,24,1,9,1102
102,17,305000,R,245,75,17,435000,1,2D SPORT S,3,4,11.8,14.1,9.4,בנזין,1,272,189.119543317663,3939.6,4,8,5250,3000,10.783321799308,0,0,1,1,0,1,1,1,4,1,1,1,192,587,108.2,105.9,154.228706624606,136.9,114.3,104.6,90.7,433.4,141.5,146.6,189.4,66,1883,2313,245.9,0,0,0,1,2,0,0,1,הלוגן,0,2,0,0,0,0,1,70,2021,1995,40000,1,6,1,10,4731
103,2,64900,R,185,60,15,85999,1,STYLE,5,5,22.7,25.6,18.9,בנזין,1,110,197,1960,3,7,5000,2000,9.3,0,0,1,1,0,1,1,0,4,1,1,0,292,1350.40191804708,98.6,95.2,142.8,133.5,133.5,105.240853658537,90.8045212765958,404.3,141.245632973503,138.14139626352,169.3,45,1140,1630,246.9,0,1,0,0,1.830078125,0,0,0,הלוגן,0,4,1,0,0,1,2,13,2017,999,49000,1,1,1,5.24113968033357,1824.71785962474
104,9,107000,R,205,60,16,117900,1,STYLE,5,5,16.7,20.3863265306122,14.6269151138716,בנזין,1,110,190,1960,3,7,5500,2000,10,0,0,1,1,0,1,1,1,6,1,1,1,400,1350.40191804708,98.7101224489796,95.1877685950413,155.2,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,413.8,141.245632973503,138.14139626352,178,40,1210,1645,255.2,0,0,0,1,2,1,0,1,הלוגן,0,4,1,0,0,0,1,71,2021,999,2400,2,17,1,1,1529
105,18,73500,R,205,55,16,89900,1,AMBITION,5,5,21.3,23.8,17.9,בנזין,1,115,202,1960,3,7,5000,2000,10,0,0,1,1,0,1,1,1,7,1,1,0,568,1558,98.3,98,146.1,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,467,141.245632973503,138.14139626352,181.4,50,1247,1797,268.6,0,1,0,1,2,0,0,1,הלוגן,0,4,1,0,0,1,2,45,2017,999,123000,1,19,2,5,1604
106,7,58000,R,195,65,15,67095,0,INSPIRE,4,5,14.3,17.9,10.6,בנזין,1,132,195,1548.4,4,6,6300,4850,11.6,0,0,1,1,0,0,1,1,6,1,1,0,485,1350.40191804708,101.7,94.3,144.5,134.8,133.9,110.8,84.2,455,142,139.3,177.5,49,1220,1800,270,0,1,0,0,1.830078125,0,0,1,הלוגן,0,4,0,0,1,1,2,14,2015,1591,160000,1,17,2,11,1424
107,10,23000,R,215,50,17,28245,1,ENJOY,5,5,14.5,18.2,10.4,בנזין,1,140,200,1960,4,6,4900,1850,10,0,0,1,1,0,1,1,0,6.25310899780541,0,0,0,370,1235,98.1,97.2,151,136.5,132,107.4,87,441.9,139.9,134.4,181.4,56,1373,2065,268.5,0,0,0,1,2,0,0,1,הלוגן,0,4,0,0,0,1,2,72,2012,1364,195000,3,8,2,5.24113968033357,1824.71785962474
108,9,23000,R,215,55,16,55000,1,COMFORTLINE,4,5,13.7,20.3863265306122,14.6269151138716,בנזין,1,160,218,2450,4,7,5000,1500,8.5,0,0,1,1,0,1,1,0,6.25310899780541,0,0,0,565,1350.40191804708,97.3,96.1,147.2,146.6,151.1,105.2,91,476.5,141.245632973503,138.14139626352,182,70,1514,2070,270.9,0,0,0,1,2,0,0,0,הלוגן,0,4,0,0,0,1,1,73,2010,1798,123000,2,19,1,3,1427
109,2,115900,R,209.499681325685,57.2689611217336,16.3843212237094,136395,0,PREMIUM,5,7,15.6,17.2,13.2,בנזין,1,150,190,1911,4,6.06779661016949,6000,4100,12,1,0,1,1,0,1,1,1,7,1,1,0,128,1608,92.8,87.2,168,139.755389908257,136.878071182549,87,87.5,469.5,143.7,142.5,181,60,1525,2170,267,0,1,0,1,2,1,0,1,הלוגן,0,4,1,0,1,1,1,74,2017,1998,64000,2,6,1,13,2019
110,8,30000,R,185,60,15,41895,1,STYLE,5,5,18.9,22.7,14.3,בנזין,1,105,190,1715,4,7,5000,1550,9.7,0,0,1,1,0,1,1,0,6.25310899780541,0,1,0,292,847,98.6,95.2,144.5,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,405.2,141.245632973503,138.14139626352,169.3,45,1115,1566,246.9,0,0,0,חצי-אוטומטי,1,0,0,1,הלוגן,0,4,0,0,0,1,2,13,2011,1197,150000,2,0,1,10,1074
112,12,153000,R,225,60,17,170000,1,TURBO TOP,5,5,14.9,16.7,12.7,בנזין,1,177,201,2597,4,7,5500,1500,8.9,1,0,1,1,0,1,1,1,6,1,1,0,466,1455,99.7,99.3,164.5,139.755389908257,136.878071182549,112.9,97,448.5,141.245632973503,138.14139626352,185.5,62,1577,2140,267,0,0,0,1,2,0,0,1,הלוגן,0,4,1,0,1,0,1,59,2021,1591,2,1,1,1,7,2130
113,2,30345,R,165,60,14,52395,0,LX,5,5,23.8,27.8,18.5,בנזין,0,69,153,931,3,5,6200,3500,14.4,0,0,1,1,0,1,1,1,6,1,0,0,200,870,100.2,96.2,148,139.755389908257,136.878071182549,107,82,359.5,129,128,159.5,35,845,1340,238.5,0,0,0,0,1.830078125,0,0,0,הלוגן,0,4,0,0,0,1,2,3,2015,998,97850,1,7,1,2,985
114,19,129000,R,235,55,19,128000,0,ELITE,5,7,11.2,14.1,8.2,בנזין,1,192,190,2371.6,4,6,6300,4250,10.9,0,0,1,1,0,1,1,0,7,1,1,0,585,1570,97.1,95.1,169,143.9,140.6,104.8,100,469,150.8,148,188,64,1800,2510,270,0,1,0,1,2,0,1,1,קסנון,1,4,1,0,1,1,1,75,2015,2359,84000,1,1,1,6,1962
115,9,66000,R,215,45,16,65500,1,FR,5,5,22.7,25.6,18.9,בנזין,1,110,197,1960,3,7,5000,2000,9.3,0,0,1,1,0,1,1,0,4,1,1,0,292,1350.40191804708,98.6,95.2,142.8,133.5,133.5,105.240853658537,90.8045212765958,404.3,141.245632973503,138.14139626352,169.3,45,1140,1630,246.9,0,1,0,1,1,0,0,1,הלוגן,0,4,1,0,1,1,1,76,2016,999,92000,1,1,1,6,1353
116,20,29900,R,209.499681325685,57.2689611217336,16.3843212237094,31395,0,GLX,5,5,14.5,17.9,10.8,בנזין,1,102,170,1293.6,4,4,6000,4000,11.7,0,0,0,0,0,0,1,0,6.25310899780541,0,0,0,213,562,98.7101224489796,95.1877685950413,151,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,375.5,141.245632973503,138.14139626352,169,43,1020,1470,238,0,0,0,0,1.830078125,0,0,1,הלוגן,0,4,0,0,0,0,1,77,2008,1490,75000,2,19,1,6,1074
117,5,36000,R,165,60,14,48195,0,EX,5,5,18.9,22.2,14.9,בנזין,1,85,163,1176,4,4,6000,4000,13.4,0,0,1,1,0,1,1,0,6.25310899780541,0,0,0,200,870,100.2,96.2,148,139.755389908257,136.878071182549,107,82,359.5,129,128,159.5,35,950,1370,238.5,0,0,0,0,1.830078125,0,0,1,הלוגן,0,4,0,0,0,1,1,38,2013,1248,125000,3,25,1,6,985
118,6,75000,R,215,60,16,83000,1,PREMIUM,4,5,17.5,20.4,14.1,בנזין,1,180,232,2450,4,7,5100,1250,7.9,0,0,1,1,0,1,1,0,6,1,1,0,586,1350.40191804708,103.4,96.4,145.6,150.6,150.6,104.5,97.3,476.7,141.245632973503,138.14139626352,183.2,66,1530,2030,279.1,0,0,1,1,3,0,0,1,הלוגן,0,4,1,0,1,1,1,78,2015,1798,110000,4,16,1,10,1962
119,21,88000,R,175,55,15,86000,0,SUPREME,5,5,5.5,20.3863265306122,14.6269151138716,בנזין,1,71,163,999.6,3,6.06779661016949,6000,3500,15.8,1,0,1,1,0,1,1,1,6,1,1,0,235,912,98.7101224489796,95.1877685950413,150.5,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,384.5,141.245632973503,138.14139626352,166.5,35,970,1370,245,0,0,0,1,1,0,0,0,הלוגן,0,4,1,0,0,0,1,79,2021,1193,0,1,1,1,11,1235
120,2,60000,R,225,60,17,79695,0,SUPREME,5,5,11.5,13.9,8.8,בנזין,1,163,180,1930.6,4,6,6200,4600,10.6,0,0,1,1,0,1,1,0,6.25310899780541,0,0,0,591,1436,100,99.4,169,141,135.6,104.7,98.2,441,145,140,182,55,1480,1980,264,0,0,0,1,2,0,0,1,הלוגן,0,4,0,0,1,1,1,80,2011,1998,145000,2,16,1,9,1427
121,9,14500,R,155,70,14,18000,0,LS,5,5,19.6,23.8,15.2,בנזין,0,82,164,1087.8,4,5,6400,4800,12.1,0,0,0,1,0,1,1,0,6.25310899780541,0,0,0,170,1350.40191804708,100.9,95.2,155.1,139.755389908257,136.878071182549,106.7,89.3,364,128.8,126.3,159.7,35,905,1360,237.5,0,0,0,0,1.830078125,0,0,0,הלוגן,0,4,0,0,0,1,2,65,2011,1206,165000,3,1,3,8,880
122,2,100695,R,215,70,16,136395,0,INTENSE,5,5,16.7,18.9,13.7,בנזין,1,150,192,1911,4,6.06779661016949,6000,4100,11.5,0,0,1,1,0,1,1,1,7,1,1,1,781,1754,92.8,87.2,168,139.755389908257,136.878071182549,87,87.5,469.5,143.7,142.5,181,63,1430,1985,267,0,1,0,1,2,0,0,1,הלוגן,0,4,1,0,0,1,1,81,2017,1998,93032,1,26,1,6,1835
123,22,699000,R,209.499681325685,57.2689611217336,16.3843212237094,799000,1,COUP AMG FLT,5,5,13.7,15.9,10.6,דיזל,1,272,226,5880,6,9,3200,1200,6.6,0,0,1,1,1,1,1,1,6,1,1,0,655,1790,102.2,96,173,154.5,152.4,105.240853658537,90.8045212765958,493.9,150.6,148.5,201,85,2290,3040,293.5,0,0,0,1,2,1,1,0,לד,1,4,1,0,1,0,1,82,2021,2925,12000,1,6,1,8,4731
124,17,19999,R,185,65,15,23000,0,INSPIRE,5,5,14.5,17.5,11.1,בנזין,1,126,183,1509.2,4,4,6200,4200,12.1,0,0,1,1,0,1,1,0,6.25310899780541,0,0,0,544,1395,102.3,98.7,152,136.8,133.6,110.5,92.6,447.5,140.6,139,177.5,53,1300,1840,270,0,0,0,0,1.830078125,0,0,1,הלוגן,0,4,0,0,1,1,2,83,2011,1591,250000,2,6,2,1,1262
125,23,129000,R,225,65,17,154500,0,EXECUTIVE,5,5,14.9,17.2,12.2,בנזין,1,165,189,2058,4,6,6000,4000,10.1,0,0,1,1,0,1,1,1,6,1,1,1,442,1342,100.7,99.1,167.5,139.755389908257,136.878071182549,104.1,100.7,455,145.1,139.1,184,56,1635,1903.18990889979,270,0,1,0,1,2,0,0,1,לד,0,4,1,0,0,1,1,31,2018,1998,89000,1,19,2,10,2019
126,23,84900,R,215,55,16,104895,1,COMFORT,5,5,17.7453684922245,20.3863265306122,14.6269151138716,בנזין,1,129,189.119543317663,2118.53125,3,6.06779661016949,5500,2977.83694937541,10.783321799308,1,0,1,1,0,1,1,1,6,1,1,1,414,1203,98.7101224489796,95.1877685950413,143.4,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,451.8,141.245632973503,138.14139626352,179.9,46,1378.96836668819,1903.18990889979,269.7,0,1,0,1,1,1,1,0,הלוגן,1,4,0,0,0,1,1,84,2018,988,75000,1,2,2,10,1604
127,24,90900,R,215,70,16,139545,0,URBAN,5,5,13.7,16.9,10.3,בנזין,1,132,182,1577.8,4,6,6300,4850,11.5,1,0,1,1,0,1,1,1,6,1,1,0,466,1455,99.7,99.3,164.5,138,130,112.9,97,448,145,140,185.5,62,1480,2050,267,0,1,0,0,1.830078125,0,0,1,הלוגן,0,4,0,0,0,1,1,5,2017,1591,98729,1,7,2,10,1604
128,2,15900,R,185,70,14,22995,0,ESSENTIA,3,5,18.2,22.2,13.9,בנזין,0,85,172,1107.4,4,5,5600,4000,12.4,0,0,1,1,0,1,1,0,6.25310899780541,0,0,0,285,1050,98.9,94,148.8,129.9,122.4,106.8,86.6,399.9,135.2,133,171.3,45,1120,1575,251.1,0,0,0,0,1.830078125,0,0,0,הלוגן,0,2,0,0,0,1,2,85,2012,1229,130000,2,6,2,9,985
129,2,416000,R,245,45,18,490000,1,AMG,4,5,62.5,20.3863265306122,14.6269151138716,חשמל/בנזין,1,320,250,6860,4,9,5479.9424184261,2977.83694937541,10.783321799308,0,0,1,1,1,1,1,1,7,1,1,0,370,1350.40191804708,105.1,97.1,148.1,149.9,149.4,105.240853658537,90.8045212765958,493.5,146.7,145,185.2,50,1990,2650,293.9,1,0,0,1,2,1,1,0,לד,1,4,1,0,1,0,1,86,2021,1991,21000,1,7,1,5.24113968033357,1824.71785962474
130,22,239000,R,265,60,16,430000,1,LS PLUS,4,5,17.7453684922245,20.3863265306122,14.6269151138716,דיזל,1,163,180,3528,4,6,3600,2000,10.783321799308,1,0,1,1,0,1,1,1,7,1,0,0,413.263624841572,1350.40191804708,98.7101224489796,95.1877685950413,179,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,526.5,141.245632973503,138.14139626352,187,76,1920,3000,312.5,0,0,0,0,1.830078125,1,0,1,הלוגן,0,4,1,0,0,0,1,87,2021,1898,0,1,17,2,8,3366
132,4,142000,R,225,55,19,147000,0,EXEC PLUS,5,5,14.9,17.2,12.2,בנזין,1,165,189,2058,4,6,6000,4000,10.1,0,0,1,1,1,1,1,1,6,1,1,0,442,1342,100.7,99.1,168,139.755389908257,136.878071182549,104.1,100.7,455,145.1,139.1,184,56,1658,1903.18990889979,270,0,1,0,1,2,1,0,1,לד,0,4,1,0,1,0,1,88,2019,1998,88000,1,1,1,8,2417
133,2,58000,R,225,45,17,96495,1,FR,3,5,19.2,22.7,15.4,בנזין,0,122,202,1960,4,6,5000,1400,9.1,0,0,1,1,0,1,1,0,6,1,1,0,380,1350.40191804708,98.7101224489796,95.1877685950413,143.1,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,423.6,141.245632973503,138.14139626352,181,50,1204,1700,259.9,0,1,0,1,2,0,0,1,הלוגן,0,2,1,0,1,1,1,89,2014,1395,130000,3,6,1,3,1424
